record_id,amount,record_date,reference,vendor_name,tax_identity
P_000248,45818.00,2025-10-14,INV/2025/95589,Vendor 248 Pvt Ltd,27AAAAA8861A1Z1
P_000249,49867.00,2025-07-22,INV/2025/46237,Vendor 249 Pvt Ltd,27AAAAA9899A1ZL
P_000250,5613.00,2025-05-28,INV/2025/94603,Vendor 250 Pvt Ltd,27AAAAA5758A1Z3
P_000251,98055.00,2025-09-03,INV/2025/29047,Vendor 251 Pvt Ltd,27AAAAA5201A1ZP
P_000252,18092.00,2025-02-25,INV/2025/81698,Vendor 252 Pvt Ltd,27AAAAA5450A1ZE
P_000253,29679.00,2025-11-23,INV/2025/31518,Vendor 253 Pvt Ltd,27AAAAA9700A1ZD
P_000254,13278.00,2025-12-15,INV/2025/19018,Vendor 254 Pvt Ltd,27AAAAA8739A1Z0
P_000255,53434.00,2025-12-01,INV/2025/63350,Vendor 255 Pvt Ltd,27AAAAA3587A1Z4
P_000256,42196.00,2025-05-27,INV/2025/85659,Vendor 256 Pvt Ltd,27AAAAA5706A1ZF
P_000257,70243.00,2025-01-20,INV/2025/23946,Vendor 257 Pvt Ltd,27AAAAA4804A1ZI
P_000258,52134.00,2025-09-11,INV/2025/25420,Vendor 258 Pvt Ltd,27AAAAA1595A1Z8
P_000259,5010.00,2025-01-05,INV/2025/40110,Vendor 259 Pvt Ltd,27AAAAA5742A1ZB
P_000260,37398.00,2025-08-21,INV/2025/85058,Vendor 260 Pvt Ltd,27AAAAA6489A1ZX
P_000261,66188.00,2025-08-28,INV/2025/36761,Vendor 261 Pvt Ltd,27AAAAA3198A1Z5
P_000262,95929.00,2025-08-23,INV/2025/85972,Vendor 262 Pvt Ltd,27AAAAA3662A1ZC
P_000263,38769.00,2025-10-18,INV/2025/89395,Vendor 263 Pvt Ltd,27AAAAA6523A1ZE
P_000264,56159.00,2025-09-21,INV/2025/43982,Vendor 264 Pvt Ltd,27AAAAA7643A1Z7
P_000265,18530.00,2025-09-02,INV/2025/43415,Vendor 265 Pvt Ltd,27AAAAA4027A1ZJ
P_000266,30970.00,2025-08-17,INV/2025/99796,Vendor 266 Pvt Ltd,27AAAAA7284A1Z2
P_000267,34382.00,2025-12-01,INV/2025/48127,Vendor 267 Pvt Ltd,27AAAAA1187A1ZC
P_000268,40313.00,2025-03-23,INV/2025/54138,Vendor 268 Pvt Ltd,27AAAAA8625A1Z7
P_000269,83817.00,2025-06-01,INV/2025/49174,Vendor 269 Pvt Ltd,27AAAAA2923A1ZI
P_000270,20178.00,2025-08-21,INV/2025/99007,Vendor 270 Pvt Ltd,27AAAAA8834A1Z4
P_000271,61812.00,2025-10-03,INV/2025/88044,Vendor 271 Pvt Ltd,27AAAAA9998A1ZL
P_000272,68979.00,2025-08-17,INV/2025/70228,Vendor 272 Pvt Ltd,27AAAAA2341A1ZM
P_000273,71881.00,2025-09-16,INV/2025/27497,Vendor 273 Pvt Ltd,27AAAAA2011A1ZV
P_000274,58012.00,2025-03-01,INV/2025/90167,Vendor 274 Pvt Ltd,27AAAAA9525A1Z6
P_000275,66995.00,2025-08-17,INV/2025/8292,Vendor 275 Pvt Ltd,27AAAAA2489A1Z5
P_000276,74012.00,2025-01-30,INV/2025/74242,Vendor 276 Pvt Ltd,27AAAAA8484A1ZY
P_000277,51997.00,2025-05-11,INV/2025/1395,Vendor 277 Pvt Ltd,27AAAAA1356A1ZH
P_000278,91900.00,2025-02-02,INV/2025/71931,Vendor 278 Pvt Ltd,27AAAAA6644A1Z8
P_000279,61975.00,2025-01-17,INV/2025/38629,Vendor 279 Pvt Ltd,27AAAAA2130A1ZR
P_000280,49181.00,2025-07-15,INV/2025/59790,Vendor 280 Pvt Ltd,27AAAAA7887A1ZT
P_000281,10618.00,2025-12-16,INV/2025/87742,Vendor 281 Pvt Ltd,27AAAAA7154A1Z9
P_000282,15649.00,2025-04-02,INV/2025/71419,Vendor 282 Pvt Ltd,27AAAAA6697A1ZV
P_000283,555.00,2025-01-12,INV/2025/40107,Vendor 283 Pvt Ltd,27AAAAA4648A1Z8
P_000284,69821.00,2025-07-14,INV/2025/31102,Vendor 284 Pvt Ltd,27AAAAA7948A1ZZ
P_000285,24804.00,2025-02-27,INV/2025/5222,Vendor 285 Pvt Ltd,27AAAAA5516A1ZF
P_000286,13324.00,2025-11-01,INV/2025/5400,Vendor 286 Pvt Ltd,27AAAAA2102A1ZV
P_000287,32177.00,2025-01-23,INV/2025/53725,Vendor 287 Pvt Ltd,27AAAAA1797A1Z4
P_000288,18467.00,2025-09-15,INV/2025/38914,Vendor 288 Pvt Ltd,27AAAAA1924A1ZJ
P_000289,75790.00,2025-11-03,INV/2025/89150,Vendor 289 Pvt Ltd,27AAAAA6224A1ZG
P_000290,29072.00,2025-07-31,INV/2025/40387,Vendor 290 Pvt Ltd,27AAAAA9540A1Z7
P_000291,82150.00,2025-12-14,INV/2025/56994,Vendor 291 Pvt Ltd,27AAAAA3869A1Z3
P_000292,68842.00,2025-06-13,INV/2025/92266,Vendor 292 Pvt Ltd,27AAAAA7244A1ZA
P_000293,24201.00,2025-10-03,INV/2025/63065,Vendor 293 Pvt Ltd,27AAAAA7167A1Z4
P_000294,60789.00,2025-01-30,INV/2025/74713,Vendor 294 Pvt Ltd,27AAAAA3365A1ZC
P_000295,17675.00,2025-07-18,INV/2025/32831,Vendor 295 Pvt Ltd,27AAAAA9683A1ZV
P_000296,59054.00,2025-07-09,INV/2025/13119,Vendor 296 Pvt Ltd,27AAAAA2295A1Z9
P_000297,49536.00,2025-12-11,INV/2025/80294,Vendor 297 Pvt Ltd,27AAAAA5398A1ZZ
P_000298,62935.00,2025-04-17,INV/2025/44642,Vendor 298 Pvt Ltd,27AAAAA4555A1ZA
P_000299,25006.00,2025-03-02,INV/2025/98894,Vendor 299 Pvt Ltd,27AAAAA4470A1ZC
P_000300,91277.00,2025-11-06,INV/2025/93244,Vendor 300 Pvt Ltd,27AAAAA4974A1Z3
P_000301,37201.00,2025-07-14,INV/2025/62112,Vendor 301 Pvt Ltd,27AAAAA6269A1Z3
P_000302,67315.00,2025-09-12,INV/2025/62080,Vendor 302 Pvt Ltd,27AAAAA6892A1ZY
P_000303,99928.00,2025-06-13,INV/2025/27624,Vendor 303 Pvt Ltd,27AAAAA8692A1ZW
P_000304,97257.00,2025-03-16,INV/2025/3125,Vendor 304 Pvt Ltd,27AAAAA4625A1ZF
P_000305,38791.00,2025-03-20,INV/2025/26715,Vendor 305 Pvt Ltd,27AAAAA7841A1Z7
P_000306,65544.00,2025-10-09,INV/2025/86800,Vendor 306 Pvt Ltd,27AAAAA5026A1ZI
P_000307,94938.00,2025-11-25,INV/2025/97940,Vendor 307 Pvt Ltd,27AAAAA9005A1ZF
P_000308,22285.00,2025-03-13,INV/2025/95412,Vendor 308 Pvt Ltd,27AAAAA6770A1Z5
P_000309,84223.00,2025-01-31,INV/2025/69674,Vendor 309 Pvt Ltd,27AAAAA9882A1ZU
P_000310,936.00,2025-07-31,INV/2025/19021,Vendor 310 Pvt Ltd,27AAAAA1794A1Z7
P_000311,59870.00,2025-07-11,INV/2025/8923,Vendor 311 Pvt Ltd,27AAAAA9285A1ZX
P_000312,86513.00,2025-09-07,INV/2025/3061,Vendor 312 Pvt Ltd,27AAAAA8916A1Z5
P_000313,2292.00,2025-09-29,INV/2025/95659,Vendor 313 Pvt Ltd,27AAAAA1194A1ZD
P_000314,65926.00,2025-12-24,INV/2025/89346,Vendor 314 Pvt Ltd,27AAAAA1280A1ZI
P_000315,14126.00,2025-02-19,INV/2025/69732,Vendor 315 Pvt Ltd,27AAAAA3937A1ZA
P_000316,33184.00,2025-07-01,INV/2025/36038,Vendor 316 Pvt Ltd,27AAAAA9625A1Z5
P_000317,74155.00,2025-05-05,INV/2025/92388,Vendor 317 Pvt Ltd,27AAAAA8520A1ZD
P_000318,85786.00,2025-11-29,INV/2025/5152,Vendor 318 Pvt Ltd,27AAAAA2320A1ZR
P_000319,7455.00,2025-11-23,INV/2025/2238,Vendor 319 Pvt Ltd,27AAAAA8798A1ZP
P_000320,74267.00,2025-02-18,INV/2025/70226,Vendor 320 Pvt Ltd,27AAAAA6427A1ZB
P_000321,35632.00,2025-01-24,INV/2025/10744,Vendor 321 Pvt Ltd,27AAAAA8790A1ZX
P_000322,23608.00,2025-06-11,INV/2025/3052,Vendor 322 Pvt Ltd,27AAAAA1539A1ZG
P_000323,10184.00,2025-06-03,INV/2025/22292,Vendor 323 Pvt Ltd,27AAAAA7525A1ZA
P_000324,88840.00,2025-10-04,INV/2025/44480,Vendor 324 Pvt Ltd,27AAAAA7375A1Z2
P_000325,65739.00,2025-06-27,INV/2025/8038,Vendor 325 Pvt Ltd,27AAAAA2284A1ZC
P_000326,44742.00,2025-11-06,INV/2025/81460,Vendor 326 Pvt Ltd,27AAAAA2245A1ZJ
P_000327,3983.00,2025-11-21,INV/2025/36825,Vendor 327 Pvt Ltd,27AAAAA6347A1Z8
P_000328,56703.00,2025-04-06,INV/2025/90088,Vendor 328 Pvt Ltd,27AAAAA7150A1ZD
P_000329,32402.00,2026-01-01,INV/2025/10634,Vendor 329 Pvt Ltd,27AAAAA5839A1Z5
P_000330,97048.00,2025-07-19,INV/2025/42507,Vendor 330 Pvt Ltd,27AAAAA3527A1ZG
P_000331,58392.00,2025-07-04,INV/2025/36358,Vendor 331 Pvt Ltd,27AAAAA6050A1ZG
P_000332,58930.00,2025-10-13,INV/2025/73710,Vendor 332 Pvt Ltd,27AAAAA8061A1Z9
P_000333,72742.00,2025-02-17,INV/2025/79240,Vendor 333 Pvt Ltd,27AAAAA6798A1ZT
P_000334,38353.00,2025-07-31,INV/2025/51829,Vendor 334 Pvt Ltd,27AAAAA1202A1ZW
P_000335,75067.00,2025-09-24,INV/2025/23227,Vendor 335 Pvt Ltd,27AAAAA4977A1Z0
P_000336,35280.00,2025-09-10,INV/2025/20127,Vendor 336 Pvt Ltd,27AAAAA5933A1ZA
P_000337,39389.00,2025-09-05,INV/2025/11082,Vendor 337 Pvt Ltd,27AAAAA7899A1ZP
P_000338,77931.00,2025-11-12,INV/2025/26630,Vendor 338 Pvt Ltd,27AAAAA9123A1ZC
P_000339,51964.00,2025-06-20,INV/2025/82289,Vendor 339 Pvt Ltd,27AAAAA1110A1ZX
P_000340,43974.00,2025-08-09,INV/2025/86332,Vendor 340 Pvt Ltd,27AAAAA8212A1ZG
P_000341,79164.00,2025-12-22,INV/2025/27326,Vendor 341 Pvt Ltd,27AAAAA6253A1ZB
P_000342,41930.00,2025-05-30,INV/2025/97321,Vendor 342 Pvt Ltd,27AAAAA7524A1ZB
P_000343,42814.00,2025-07-12,INV/2025/37739,Vendor 343 Pvt Ltd,27AAAAA4971A1Z6
P_000344,77724.00,2025-10-07,INV/2025/24583,Vendor 344 Pvt Ltd,27AAAAA4273A1ZB
P_000345,92947.00,2025-04-18,INV/2025/58469,Vendor 345 Pvt Ltd,27AAAAA8563A1Z2
P_000346,88308.00,2025-09-13,INV/2025/19242,Vendor 346 Pvt Ltd,27AAAAA7703A1ZE
P_000347,93847.00,2025-08-05,INV/2025/50412,Vendor 347 Pvt Ltd,27AAAAA3525A1ZI
P_000348,76415.00,2025-07-25,INV/2025/71040,Vendor 348 Pvt Ltd,27AAAAA8851A1Z3
P_000349,4918.00,2025-07-04,INV/2025/92964,Vendor 349 Pvt Ltd,27AAAAA9907A1Z4
P_000350,14435.00,2025-05-08,INV/2025/87193,Vendor 350 Pvt Ltd,27AAAAA2392A1ZB
P_000351,73922.00,2025-11-27,INV/2025/89797,Vendor 351 Pvt Ltd,27AAAAA1725A1ZK
P_000352,13986.00,2025-01-06,INV/2025/13924,Vendor 352 Pvt Ltd,27AAAAA8052A1ZA
P_000353,73237.00,2025-10-25,INV/2025/91133,Vendor 353 Pvt Ltd,27AAAAA9499A1ZP
P_000354,89170.00,2025-10-29,INV/2025/91496,Vendor 354 Pvt Ltd,27AAAAA8586A1ZV
P_000355,13803.00,2025-06-01,INV/2025/55522,Vendor 355 Pvt Ltd,27AAAAA8909A1Z4
P_000356,45756.00,2025-06-09,INV/2025/45966,Vendor 356 Pvt Ltd,27AAAAA3321A1ZO
P_000357,45752.00,2025-09-01,INV/2025/13795,Vendor 357 Pvt Ltd,27AAAAA8912A1Z9
P_000358,8904.00,2025-06-03,INV/2025/6856,Vendor 358 Pvt Ltd,27AAAAA6225A1ZF
P_000359,97157.00,2025-05-05,INV/2025/68632,Vendor 359 Pvt Ltd,27AAAAA3692A1Z6
P_000360,60662.00,2025-04-29,INV/2025/54090,Vendor 360 Pvt Ltd,27AAAAA7985A1ZU
P_000361,51949.00,2025-01-15,INV/2025/97650,Vendor 361 Pvt Ltd,27AAAAA8080A1Z6
P_000362,51065.00,2025-01-03,INV/2025/93371,Vendor 362 Pvt Ltd,27AAAAA8037A1Z9
P_000363,75774.00,2025-02-22,INV/2025/71371,Vendor 363 Pvt Ltd,27AAAAA2025A1ZP
P_000364,15036.00,2025-05-15,INV/2025/88910,Vendor 364 Pvt Ltd,27AAAAA8496A1ZU
P_000365,78346.00,2025-07-18,INV/2025/81125,Vendor 365 Pvt Ltd,27AAAAA6134A1ZF
P_000366,60112.00,2025-11-13,INV/2025/23613,Vendor 366 Pvt Ltd,27AAAAA6766A1Z1
P_000367,88194.00,2025-03-10,INV/2025/42049,Vendor 367 Pvt Ltd,27AAAAA2388A1Z7
P_000368,49029.00,2025-12-22,INV/2025/19528,Vendor 368 Pvt Ltd,27AAAAA3999A1ZW
P_000369,55548.00,2025-04-06,INV/2025/64788,Vendor 369 Pvt Ltd,27AAAAA7286A1Z0
P_000370,72833.00,2025-03-27,INV/2025/65178,Vendor 370 Pvt Ltd,27AAAAA3838A1ZA
P_000371,81287.00,2025-01-28,INV/2025/48059,Vendor 371 Pvt Ltd,27AAAAA8389A1ZU
P_000372,50424.00,2025-10-15,INV/2025/67248,Vendor 372 Pvt Ltd,27AAAAA4196A1Z5
P_000373,93179.00,2025-08-16,INV/2025/65054,Vendor 373 Pvt Ltd,27AAAAA7809A1Z7
P_000374,38384.00,2025-01-17,INV/2025/37025,Vendor 374 Pvt Ltd,27AAAAA4613A1ZJ
P_000375,74240.00,2025-09-11,INV/2025/73053,Vendor 375 Pvt Ltd,27AAAAA8492A1ZY
P_000376,48185.00,2025-10-05,INV/2025/6453,Vendor 376 Pvt Ltd,27AAAAA9898A1ZM
P_000377,13523.00,2025-12-01,INV/2025/99480,Vendor 377 Pvt Ltd,27AAAAA7965A1ZY
P_000378,59047.00,2025-05-15,INV/2025/46688,Vendor 378 Pvt Ltd,27AAAAA1528A1ZJ
P_000379,31156.00,2025-04-18,INV/2025/97680,Vendor 379 Pvt Ltd,27AAAAA2923A1ZI
P_000380,21855.00,2025-11-12,INV/2025/19249,Vendor 380 Pvt Ltd,27AAAAA8015A1ZF
P_000381,69867.00,2025-05-24,INV/2025/79231,Vendor 381 Pvt Ltd,27AAAAA6747A1Z4
P_000382,38023.00,2025-10-21,INV/2025/36041,Vendor 382 Pvt Ltd,27AAAAA5794A1ZZ
P_000383,17871.00,2025-07-30,INV/2025/8770,Vendor 383 Pvt Ltd,27AAAAA2560A1ZH
P_000384,92037.00,2025-03-09,INV/2025/33725,Vendor 384 Pvt Ltd,27AAAAA3078A1ZA
P_000385,99907.00,2025-12-13,INV/2025/52472,Vendor 385 Pvt Ltd,27AAAAA5055A1ZD
P_000386,82388.00,2025-08-01,INV/2025/50174,Vendor 386 Pvt Ltd,27AAAAA5402A1ZM
P_000387,52902.00,2025-09-21,INV/2025/99278,Vendor 387 Pvt Ltd,27AAAAA2525A1ZK
P_000388,59697.00,2025-09-07,INV/2025/43898,Vendor 388 Pvt Ltd,27AAAAA7046A1ZA
P_000389,95904.00,2025-08-23,INV/2025/84209,Vendor 389 Pvt Ltd,27AAAAA2526A1ZJ
P_000390,52229.00,2025-04-22,INV/2025/57314,Vendor 390 Pvt Ltd,27AAAAA9756A1ZX
P_000391,71837.00,2025-10-23,INV/2025/18117,Vendor 391 Pvt Ltd,27AAAAA6533A1ZC
P_000392,6121.00,2025-02-20,INV/2025/83074,Vendor 392 Pvt Ltd,27AAAAA1793A1Z8
P_000393,57940.00,2025-08-22,INV/2025/1088,Vendor 393 Pvt Ltd,27AAAAA3588A1Z3
P_000394,85296.00,2025-06-04,INV/2025/21837,Vendor 394 Pvt Ltd,27AAAAA3161A1ZI
P_000395,85898.00,2025-07-04,INV/2025/33819,Vendor 395 Pvt Ltd,27AAAAA2529A1ZG
P_000396,6887.00,2025-07-22,INV/2025/82999,Vendor 396 Pvt Ltd,27AAAAA3711A1ZM
P_000397,56360.00,2025-12-02,INV/2025/12953,Vendor 397 Pvt Ltd,27AAAAA4836A1ZA
P_000398,77914.00,2025-04-26,INV/2025/69084,Vendor 398 Pvt Ltd,27AAAAA3174A1ZD
P_000399,15906.00,2025-08-05,INV/2025/91968,Vendor 399 Pvt Ltd,27AAAAA6629A1Z7
P_000400,11808.00,2025-02-22,INV/2025/14526,Vendor 400 Pvt Ltd,27AAAAA7276A1Z2
P_000401,50264.00,2025-03-10,INV/2025/85092,Vendor 401 Pvt Ltd,27AAAAA3246A1ZG
P_000402,73931.00,2025-01-05,INV/2025/80995,Vendor 402 Pvt Ltd,27AAAAA9691A1ZV
P_000403,82423.00,2025-03-19,INV/2025/54963,Vendor 403 Pvt Ltd,27AAAAA4490A1Z8
P_000404,13268.00,2025-03-13,INV/2025/99624,Vendor 404 Pvt Ltd,27AAAAA2420A1ZQ
P_000405,56380.00,2025-06-11,INV/2025/19327,Vendor 405 Pvt Ltd,27AAAAA6759A1Z0
P_000406,72634.00,2025-11-04,INV/2025/79644,Vendor 406 Pvt Ltd,27AAAAA5065A1ZB
P_000407,86398.00,2025-06-04,INV/2025/27928,Vendor 407 Pvt Ltd,27AAAAA1439A1ZH
P_000408,38837.00,2025-11-27,INV/2025/8152,Vendor 408 Pvt Ltd,27AAAAA7418A1ZA
P_000409,14877.00,2025-05-04,INV/2025/66481,Vendor 409 Pvt Ltd,27AAAAA7322A1ZF
P_000410,47429.00,2025-06-12,INV/2025/18299,Vendor 410 Pvt Ltd,27AAAAA1197A1ZA
P_000411,47995.00,2025-10-07,INV/2025/90514,Vendor 411 Pvt Ltd,27AAAAA7895A1ZT
P_000412,2287.00,2025-10-28,INV/2025/9851,Vendor 412 Pvt Ltd,27AAAAA2195A1ZA
P_000413,52263.00,2025-09-17,INV/2025/38550,Vendor 413 Pvt Ltd,27AAAAA1990A1Z9
P_000414,92087.00,2025-07-25,INV/2025/11803,Vendor 414 Pvt Ltd,27AAAAA7939A1Z0
P_000415,11057.00,2025-06-08,INV/2025/11357,Vendor 415 Pvt Ltd,27AAAAA5546A1Z9
P_000416,70405.00,2025-06-17,INV/2025/52213,Vendor 416 Pvt Ltd,27AAAAA3545A1ZE
P_000417,40754.00,2025-12-24,INV/2025/58342,Vendor 417 Pvt Ltd,27AAAAA2083A1ZF
P_000418,57048.00,2025-03-01,INV/2025/60424,Vendor 418 Pvt Ltd,27AAAAA2412A1ZQ
P_000419,15755.00,2025-01-07,INV/2025/93785,Vendor 419 Pvt Ltd,27AAAAA3877A1Z3
P_000420,45543.00,2025-09-25,INV/2025/68793,Vendor 420 Pvt Ltd,27AAAAA9133A1ZA
P_000421,98374.00,2025-05-18,INV/2025/97067,Vendor 421 Pvt Ltd,27AAAAA3079A1Z9
P_000422,44010.00,2025-08-08,INV/2025/36649,Vendor 422 Pvt Ltd,27AAAAA1480A1ZG
P_000423,65131.00,2025-08-22,INV/2025/67949,Vendor 423 Pvt Ltd,27AAAAA2262A1ZI
P_000424,48293.00,2025-03-22,INV/2025/34438,Vendor 424 Pvt Ltd,27AAAAA3734A1ZF
P_000425,30037.00,2025-09-18,INV/2025/1336,Vendor 425 Pvt Ltd,27AAAAA2889A1Z1
P_000426,6126.00,2025-08-30,INV/2025/48707,Vendor 426 Pvt Ltd,27AAAAA5006A1ZM
P_000427,72565.00,2026-01-01,INV/2025/98080,Vendor 427 Pvt Ltd,27AAAAA1579A1Z8
P_000428,94509.00,2025-06-13,INV/2025/36554,Vendor 428 Pvt Ltd,27AAAAA7819A1Z5
P_000429,23607.00,2025-04-25,INV/2025/68603,Vendor 429 Pvt Ltd,27AAAAA1862A1ZE
P_000430,61060.00,2025-05-25,INV/2025/41723,Vendor 430 Pvt Ltd,27AAAAA2129A1ZK
P_000431,48454.00,2025-04-13,INV/2025/39219,Vendor 431 Pvt Ltd,27AAAAA1130A1ZT
P_000432,60907.00,2025-07-08,INV/2025/78554,Vendor 432 Pvt Ltd,27AAAAA4974A1Z3
P_000433,96105.00,2025-10-07,INV/2025/33129,Vendor 433 Pvt Ltd,27AAAAA4201A1ZR
P_000434,30639.00,2025-10-05,INV/2025/46406,Vendor 434 Pvt Ltd,27AAAAA1391A1ZE
P_000435,291.00,2025-12-03,INV/2025/50319,Vendor 435 Pvt Ltd,27AAAAA6488A1ZY
P_000436,31317.00,2025-08-03,INV/2025/65491,Vendor 436 Pvt Ltd,27AAAAA9680A1ZY
P_000437,93377.00,2025-05-24,INV/2025/13193,Vendor 437 Pvt Ltd,27AAAAA3332A1ZL
P_000438,54240.00,2025-12-25,INV/2025/49823,Vendor 438 Pvt Ltd,27AAAAA9515A1Z8
P_000439,66347.00,2025-03-10,INV/2025/84521,Vendor 439 Pvt Ltd,27AAAAA2565A1ZC
P_000440,31134.00,2025-05-30,INV/2025/35208,Vendor 440 Pvt Ltd,27AAAAA3141A1ZM
P_000441,91945.00,2025-06-17,INV/2025/42688,Vendor 441 Pvt Ltd,27AAAAA7438A1Z6
P_000442,17940.00,2025-10-27,INV/2025/15283,Vendor 442 Pvt Ltd,27AAAAA4321A1ZM
P_000443,41260.00,2025-07-28,INV/2025/16825,Vendor 443 Pvt Ltd,27AAAAA8635A1Z5
P_000444,60831.00,2025-05-16,INV/2025/16717,Vendor 444 Pvt Ltd,27AAAAA6051A1ZF
P_000445,92467.00,2025-12-23,INV/2025/80076,Vendor 445 Pvt Ltd,27AAAAA5984A1ZZ
P_000446,19541.00,2025-02-16,INV/2025/94212,Vendor 446 Pvt Ltd,27AAAAA6370A1Z9
P_000447,6516.00,2025-12-13,INV/2025/40169,Vendor 447 Pvt Ltd,27AAAAA9412A1ZC
P_000448,53104.00,2025-08-20,INV/2025/73869,Vendor 448 Pvt Ltd,27AAAAA1509A1ZM
P_000449,16019.00,2025-01-07,INV/2025/9083,Vendor 449 Pvt Ltd,27AAAAA3290A1ZC
P_000450,48890.00,2025-12-18,INV/2025/83614,Vendor 450 Pvt Ltd,27AAAAA7563A1Z4
P_000451,9928.00,2025-01-12,INV/2025/9450,Vendor 451 Pvt Ltd,27AAAAA5240A1ZI
P_000452,12155.00,2025-06-19,INV/2025/17059,Vendor 452 Pvt Ltd,27AAAAA3110A1ZT
P_000453,75320.00,2025-08-10,INV/2025/95952,Vendor 453 Pvt Ltd,27AAAAA3752A1ZD
P_000454,22750.00,2025-07-01,INV/2025/29143,Vendor 454 Pvt Ltd,27AAAAA7990A1ZX
P_000455,19581.00,2025-01-18,INV/2025/81492,Vendor 455 Pvt Ltd,27AAAAA8307A1ZC
P_000456,54100.00,2025-10-09,INV/2025/63787,Vendor 456 Pvt Ltd,27AAAAA9173A1Z2
P_000457,55049.00,2025-04-13,INV/2025/85233,Vendor 457 Pvt Ltd,27AAAAA3248A1ZE
P_000458,2659.00,2025-07-15,INV/2025/94502,Vendor 458 Pvt Ltd,27AAAAA9907A1Z4
P_000459,45193.00,2025-10-17,INV/2025/66849,Vendor 459 Pvt Ltd,27AAAAA8940A1Z5
P_000460,41895.00,2025-11-02,INV/2025/29707,Vendor 460 Pvt Ltd,27AAAAA1427A1ZL
P_000461,7779.00,2025-08-30,INV/2025/70393,Vendor 461 Pvt Ltd,27AAAAA5602A1ZK
P_000462,21022.00,2025-02-21,INV/2025/33487,Vendor 462 Pvt Ltd,27AAAAA4813A1ZH
P_000463,28858.00,2025-10-22,INV/2025/51911,Vendor 463 Pvt Ltd,27AAAAA1916A1ZJ
P_000464,23181.00,2025-05-02,INV/2025/78662,Vendor 464 Pvt Ltd,27AAAAA3846A1ZA
P_000465,77637.00,2025-01-15,INV/2025/93202,Vendor 465 Pvt Ltd,27AAAAA6878A1ZW
P_000466,64617.00,2025-10-05,INV/2025/41508,Vendor 466 Pvt Ltd,27AAAAA4084A1ZA
P_000467,30590.00,2025-11-05,INV/2025/29679,Vendor 467 Pvt Ltd,27AAAAA1920A1ZN
P_000468,80595.00,2025-04-14,INV/2025/18103,Vendor 468 Pvt Ltd,27AAAAA6435A1ZB
P_000469,7906.00,2025-01-12,INV/2025/20360,Vendor 469 Pvt Ltd,27AAAAA6301A1ZM
P_000470,47926.00,2025-02-07,INV/2025/49967,Vendor 470 Pvt Ltd,27AAAAA9622A1Z8
P_000471,39652.00,2025-06-15,INV/2025/18884,Vendor 471 Pvt Ltd,27AAAAA6514A1ZF
P_000472,83889.00,2025-09-07,INV/2025/86089,Vendor 472 Pvt Ltd,27AAAAA8157A1Z4
P_000473,29360.00,2025-12-07,INV/2025/78194,Vendor 473 Pvt Ltd,27AAAAA6846A1Z4
P_000474,92113.00,2025-10-21,INV/2025/52327,Vendor 474 Pvt Ltd,27AAAAA1029A1ZN
P_000475,23965.00,2025-11-05,INV/2025/42709,Vendor 475 Pvt Ltd,27AAAAA1530A1ZP
P_000476,83939.00,2025-10-17,INV/2025/14645,Vendor 476 Pvt Ltd,27AAAAA4619A1ZD
P_000477,31294.00,2025-06-27,INV/2025/42879,Vendor 477 Pvt Ltd,27AAAAA2274A1ZE
P_000478,93025.00,2025-12-10,INV/2025/84768,Vendor 478 Pvt Ltd,27AAAAA2453A1ZH
P_000479,32807.00,2025-12-21,INV/2025/9885,Vendor 479 Pvt Ltd,27AAAAA4435A1ZF
P_000480,6410.00,2025-07-17,INV/2025/58438,Vendor 480 Pvt Ltd,27AAAAA1020A1ZW
P_000481,49738.00,2025-06-29,INV/2025/72568,Vendor 481 Pvt Ltd,27AAAAA9078A1ZY
P_000482,21419.00,2025-08-20,INV/2025/10661,Vendor 482 Pvt Ltd,27AAAAA4695A1Z1
P_000483,13826.00,2025-02-07,INV/2025/45801,Vendor 483 Pvt Ltd,27AAAAA5278A1Z4
P_000484,71802.00,2025-02-17,INV/2025/45295,Vendor 484 Pvt Ltd,27AAAAA2228A1ZK
P_000485,56634.00,2025-12-01,INV/2025/22626,Vendor 485 Pvt Ltd,27AAAAA1507A1ZO
P_000486,43497.00,2025-04-16,INV/2025/25901,Vendor 486 Pvt Ltd,27AAAAA2659A1Z9
P_000487,34868.00,2025-12-05,INV/2025/37899,Vendor 487 Pvt Ltd,27AAAAA9849A1ZV
P_000488,75043.00,2025-10-09,INV/2025/65349,Vendor 488 Pvt Ltd,27AAAAA7437A1Z7
P_000489,11585.00,2025-05-31,INV/2025/87772,Vendor 489 Pvt Ltd,27AAAAA8005A1ZH
P_000490,27225.00,2025-03-29,INV/2025/84648,Vendor 490 Pvt Ltd,27AAAAA1421A1ZR
P_000491,40516.00,2025-07-23,INV/2025/62727,Vendor 491 Pvt Ltd,27AAAAA2892A1Z6
P_000492,84230.00,2025-10-06,INV/2025/51793,Vendor 492 Pvt Ltd,27AAAAA2493A1Z9
P_000493,24555.00,2025-08-17,INV/2025/6848,Vendor 493 Pvt Ltd,27AAAAA7052A1ZC
P_000494,35300.00,2025-10-16,INV/2025/9079,Vendor 494 Pvt Ltd,27AAAAA4706A1ZH
P_000495,11333.00,2025-12-09,INV/2025/46061,Vendor 495 Pvt Ltd,27AAAAA2584A1Z9
P_000496,68595.00,2025-08-03,INV/2025/71190,Vendor 496 Pvt Ltd,27AAAAA7342A1ZB
