record_id,amount,record_date,reference,vendor_name,tax_identity
G_000258,52134.00,2025-09-11,,Vendor 258 Pvt Ltd,27AAAAA1595A1Z8
G_000259,5010.00,2025-01-05,INV/2025/40110,Vendor 259 Private Limited,27AAAAA5742A1ZB
G_000260,37398.00,2025-08-21,INV/2025/85058,Vendor,27AAAAA6489A1ZX
G_000261,66188.00,2025-08-28,INV/2025/36761,Vendor 261 Pvt Ltd,27AAAAA3198A1Z5
G_000262,95929.00,2025-08-23,INV/2025/85972,Vendor 262 Pvt Ltd,27AAAAA3662A1ZC
G_000263,38770.00,2025-10-18,INV/2025/89395,Vendor 263 Pvt Ltd,27AAAAA6523A1ZE
G_000264,56159.00,2025-09-21,INV/2025/43982,Vendor 264 Pvt Ltd,27AAAAA7643A1Z7
G_000265,18530.00,2025-09-02,,Vendor 265 Pvt Ltd,27AAAAA4027A1ZJ
G_000266,30970.00,2025-08-17,INV/2025/99796,Vendor 266 Pvt Ltd,27AAAAA7284A1Z2
G_000267,34382.00,2025-12-01,INV/2025/48127,Vendor 267 Private Limited,27AAAAA1187A1ZC
G_000268,40313.00,2025-03-23,INV/2025/54138,vendor 268 pvt ltd,27AAAAA8625A1Z7
G_000269,83817.00,2025-06-01,INV/2025/49174,Vendor 269 PVT LTD,27AAAAA2923A1ZI
G_000270,20178.00,2025-08-21,,Vendor 270 Pvt Ltd,27AAAAA8834A1Z4
G_000271,61812.00,2025-10-03,INV/2025/88044,Vendor 271 Pvt Ltd,
G_000272,68980.00,2025-08-17,INV/2025/70228,Vendor 272 Pvt Ltd,27AAAAA2341A1ZM
G_000273,71881.00,2025-09-16,INV/2025/27497,Vendor 273 PVT LTD,27AAAAA2011A1ZV
G_000274,58012.00,2025-03-01,INV/2025/90167,Vendor 274 Pvt Ltd,27AAAAA9525A1Z6
G_000275,66995.00,2025-08-17,INV/2025/8292,Vendor 275 Pvt Ltd,27AAAAA2489A1Z5
G_000276,74012.00,2025-01-30,INV/2025/74242,Vendor 276 Pvt Ltd,27AAAAA8484A1ZY
G_000277,103994.00,2025-05-11,INV/2025/1395,Vendor 277 Pvt Ltd,27AAAAA1356A1ZH
G_000278,91900.00,2025-02-02,,Vendor 278 Pvt Ltd,27AAAAA6644A1Z8
G_000279,61975.00,2025-01-17,INV/2025/38629,Vendor 279 Pvt Ltd,27AAAAA2130A1ZR
G_000280,49181.00,2025-07-15,,Vendor 280 Pvt Ltd,27AAAAA7887A1ZT
G_000281,10618.00,2025-12-16,,Vendor 281 Pvt Ltd,27AAAAA7154A1Z9
G_000282,15649.00,2025-04-02,INV/2025/71419,Vendor 282 Pvt Ltd,27AAAAA6697A1ZV
G_000283,555.00,2025-01-12,INV/2025/40107,Vendor 283 Pvt Ltd,27AAAAA4648A1Z8
G_000284,69821.00,2025-07-14,INV/2025/31102,Vendor 284 Pvt Ltd,27AAAAA7948A1ZZ
G_000285,24804.00,2025-02-27,INV/2025/5222,Vendor 285 Pvt Ltd,27AAAAA1256A1ZI
G_000286,13324.00,2025-11-01,INV/2025/5400,Vendor 286 Pvt Ltd,27AAAAA2102A1ZV
G_000287,32177.00,2025-01-23,INV/2025/53725,Vendor 287 Pvt Ltd,27AAAAA1797A1Z4
G_000288,18467.00,2025-09-15,INV/2025/38914,Vendor 288 Pvt Ltd,27AAAAA1924A1ZJ
G_000289,75790.00,2025-11-03,INV/2025/89150,Vendor 289 Pvt Ltd,27AAAAA3347A1ZE
G_000290,29072.00,2025-07-31,INV/2025/40387,Vendor 290 Pvt Ltd,27AAAAA9540A1Z7
G_000291,82150.00,2025-12-14,INV/2025/56994,Vendor 291 Private Limited,27AAAAA3869A1Z3
G_000292,68842.00,2025-06-13,INV/2025/92266,Vendor 292 Pvt Ltd,27AAAAA7244A1ZA
G_000293,24201.00,2025-10-03,INV/2025/63065,Vendor 293 Pvt Ltd,27AAAAA7167A1Z4
G_000294,60789.00,2025-01-30,INV/2025/74713,Vendor 294 Pvt Ltd,27AAAAA3365A1ZC
G_000295,17675.00,2025-07-18,INV/2025/32831,Vendor 295 Pvt Ltd,27AAAAA9683A1ZV
G_000296,59054.00,2025-07-09,INV/2025/13119,None,27AAAAA2295A1Z9
G_000297,49536.00,2025-12-11,INV/2025/80294,None,27AAAAA5398A1ZZ
G_000298,62935.00,2025-04-17,INV/2025/44642,Vendor 298 Pvt Ltd,27AAAAA4555A1ZA
G_000299,25006.00,2025-03-02,,Vendor 299 Pvt Ltd,27AAAAA4470A1ZC
G_000300,91277.00,2025-11-06,INV/2025/93244,Vendor 300 Pvt Ltd,27AAAAA4974A1Z3
G_000301,37201.00,2025-07-14,INV/2025/62112,Vendor 301 Pvt Ltd Inc,27AAAAA6269A1Z3
G_000302,67315.00,2025-09-12,INV/2025/62080,Vendor 302 Pvt Ltd,27AAAAA6892A1ZY
G_000303,99928.00,2025-06-13,INV/2025/27624,Vendor 303 Pvt Ltd,27AAAAA8692A1ZW
G_000304,97257.00,2025-03-16,INV/2025/3125,Vendor 304 Pvt Ltd,27AAAAA4625A1ZF
G_000305,38791.00,2025-03-20,INV/2025/26715,Vendor 305 Pvt Ltd,27AAAAA7841A1Z7
G_000306,65544.00,2025-10-09,,Vendor 306 Pvt Ltd,27AAAAA5026A1ZI
G_000307,94938.00,2025-11-25,INV/2025/97940,Vendor 307 Pvt Ltd,27AAAAA9005A1ZF
G_000308,22285.00,2025-03-13,INV/2025/95412,Vendor 308 PVT LTD,27AAAAA6770A1Z5
G_000309,84223.00,2025-01-31,INV/2025/69674,Vendor 309 Pvt Ltd,27AAAAA9882A1ZU
G_000310,936.00,2025-07-31,INV/2025/19021,Vendor 310 Pvt Ltd,27AAAAA3474A1ZA
G_000311,59870.00,2025-07-11,INV/2025/8923,vendor 311 pvt ltd,27AAAAA9285A1ZX
G_000312,86513.00,2025-09-07,INV/2025/3061,Vendor 312 Pvt Ltd,27AAAAA8916A1Z5
G_000313,2292.00,2025-09-29,INV/2025/95659,Vendor 313 Pvt Ltd,27AAAAA1194A1ZD
G_000314,65926.00,2025-12-24,INV/2025/89346,Vendor 314 Pvt Ltd,27AAAAA1280A1ZI
G_000315,14126.00,2025-02-19,INV/2025/69732,Vendor 315 Pvt Ltd,27AAAAA3937A1ZA
G_000316,33185.00,2025-07-01,INV/2025/36038,Vendor 316 Pvt Ltd,27AAAAA9625A1Z5
G_000317,74155.00,2025-05-05,INV/2025/92388,Vendor 317 Pvt Ltd,27AAAAA8520A1ZD
G_000318,85786.00,2025-11-29,INV/2025/5152,Vendor 318 Pvt Ltd,27AAAAA2320A1ZR
G_000319,7456.00,2025-11-23,INV/2025/2238,Vendor 319 Pvt Ltd,27AAAAA8798A1ZP
G_000320,74267.00,2025-02-18,,Vendor 320 Pvt Ltd,27AAAAA6427A1ZB
G_000321,35632.00,2025-01-24,INV/2025/10744,Vendor 321 Pvt Ltd Inc,27AAAAA8790A1ZX
G_000322,23608.00,2025-06-11,,Vendor 322 Pvt Ltd,27AAAAA1539A1ZG
G_000323,10184.00,2025-06-03,INV/2025/22292,VENDOR 323 PVT LTD,27AAAAA7525A1ZA
G_000324,88840.00,2025-10-04,INV/2025/44480,Vendor 324 Pvt Ltd,27AAAAA7375A1Z2
G_000325,65739.00,2025-06-27,INV/2025/8038,Vendor 325 Pvt Ltd,27AAAAA2284A1ZC
G_000326,44742.00,2025-11-06,,Vendor 326 Pvt Ltd,27AAAAA2245A1ZJ
G_000327,3984.00,2025-11-21,INV/2025/36825,Vendor 327 Pvt Ltd,27AAAAA6347A1Z8
G_000328,56703.00,2025-04-06,INV/2025/90088,Vendor,27AAAAA7150A1ZD
G_000329,32402.00,2026-01-01,INV/2025/10634,Vendor 329 Pvt Ltd,27AAAAA5839A1Z5
G_000330,97048.00,2025-07-19,INV/2025/42507,Vendor 330 Pvt Ltd,27AAAAA3527A1ZG
G_000331,58392.00,2025-07-04,INV/2025/36358,Vendor 331 Pvt Ltd,27AAAAA6050A1ZG
G_000332,58930.00,2025-10-13,INV/2025/73710,Vendor 332 Private Limited,27AAAAA8061A1Z9
G_000333,72742.00,2025-02-17,INV/2025/79240,Vendor 333 Pvt Ltd Inc,27AAAAA6798A1ZT
G_000334,76706.00,2025-07-31,INV/2025/51829,Vendor 334 Pvt Ltd,27AAAAA1202A1ZW
G_000335,75067.00,2025-09-24,INV/2025/23227,Vendor 335 PVT LTD,27AAAAA4977A1Z0
G_000336,35280.00,2025-09-10,INV/2025/20127,Vendor 336 Pvt Ltd,27AAAAA5933A1ZA
G_000337,39389.00,2025-09-05,INV/2025/11082,Vendor 337 Pvt Ltd,27AAAAA7899A1ZP
G_000338,77931.00,2025-11-12,INV/2025/26630,Vendor 338 Pvt Ltd,27AAAAA9123A1ZC
G_000339,51964.00,2025-06-20,INV/2025/82289,Vendor 339 Pvt Ltd,27AAAAA1110A1ZX
G_000340,43974.00,2025-08-09,,Vendor 340 Pvt Ltd,27AAAAA8212A1ZG
G_000341,79164.00,2025-12-22,INV/2025/27326,Vendor 341 Pvt Ltd,27AAAAA6253A1ZB
G_000342,41930.00,2025-05-30,INV/2025/97321,Vendor,27AAAAA7524A1ZB
G_000343,42814.00,2025-07-12,INV/2025/37739,Vendor 343 Pvt Ltd,27AAAAA2865A1Z9
G_000344,77724.00,2025-10-07,INV/2025/24583,VENDOR 344 PVT LTD,27AAAAA4273A1ZB
G_000345,185894.00,2025-04-18,INV/2025/58469,Vendor 345 Pvt Ltd,27AAAAA8563A1Z2
G_000346,88308.00,2025-09-13,INV/2025/19242,Vendor 346 PVT LTD,27AAAAA7703A1ZE
G_000347,93847.00,2025-08-05,INV/2025/50412,Vendor 347 Pvt Ltd,27AAAAA3525A1ZI
G_000348,76415.00,2025-07-25,INV/2025/71040,None,27AAAAA8851A1Z3
G_000349,4918.00,2025-07-04,,Vendor 349 Pvt Ltd,27AAAAA9907A1Z4
G_000350,14435.00,2025-05-08,INV/2025/87193,Vendor 350 PVT LTD,27AAAAA2392A1ZB
G_000351,73922.00,2025-11-27,INV/2025/89797,None,27AAAAA1725A1ZK
G_000352,13986.00,2025-01-06,INV/2025/13924,Vendor 352 Pvt Ltd,27AAAAA8052A1ZA
G_000353,73237.00,2025-10-25,INV/2025/91133,Vendor,27AAAAA9499A1ZP
G_000354,89170.00,2025-10-29,INV/2025/91496,Vendor 354 Pvt Ltd Inc,27AAAAA8586A1ZV
G_000355,13803.00,2025-06-01,,Vendor 355 Pvt Ltd,27AAAAA8909A1Z4
G_000356,45756.00,2025-06-09,INV/2025/45966,Vendor 356 Pvt Ltd,27AAAAA3321A1ZO
G_000357,45752.00,2025-09-01,INV/2025/13795,Vendor 357 Pvt Ltd,27AAAAA8912A1Z9
G_000358,8904.00,2025-06-03,INV/2025/6856,Vendor 358 Pvt Ltd,27AAAAA6620A1ZG
G_000359,97157.00,2025-05-05,INV/2025/68632,Vendor 359 Pvt Ltd,27AAAAA3692A1Z6
G_000360,60662.00,2025-04-29,INV/2025/54090,Vendor 360 PVT LTD,27AAAAA7985A1ZU
G_000361,51949.00,2025-01-15,INV/2025/97650,Vendor 361 PVT LTD,27AAAAA8080A1Z6
G_000362,51065.00,2025-01-03,INV/2025/93371,Vendor 362 Pvt Ltd,27AAAAA8037A1Z9
G_000363,75774.00,2025-02-22,INV/2025/71371,Vendor 363 Pvt Ltd,27AAAAA2025A1ZP
G_000364,15036.00,2025-05-15,,Vendor 364 Pvt Ltd,27AAAAA8496A1ZU
G_000365,78346.00,2025-07-18,INV/2025/81125,Vendor 365 Pvt Ltd,27AAAAA6134A1ZF
G_000366,60112.00,2025-11-13,INV/2025/23613,Vendor 366 Pvt Ltd,
G_000367,88194.00,2025-03-10,INV/2025/42049,Vendor 367 Pvt Ltd,27AAAAA2388A1Z7
G_000368,49029.00,2025-12-22,INV/2025/19528,Vendor,27AAAAA3999A1ZW
G_000369,55548.00,2025-04-06,INV/2025/64788,vendor 369 pvt ltd,27AAAAA7286A1Z0
G_000370,72833.00,2025-03-27,INV/2025/65178,Vendor 370 Pvt Ltd,27AAAAA3838A1ZA
G_000371,81287.00,2025-01-28,,Vendor 371 Pvt Ltd,27AAAAA8389A1ZU
G_000372,50424.00,2025-10-15,INV/2025/67248,Vendor,27AAAAA4196A1Z5
G_000373,93179.00,2025-08-16,INV/2025/65054,Vendor 373 Pvt Ltd,27AAAAA7809A1Z7
G_000374,38384.00,2025-01-17,INV/2025/37025,Vendor 374 Pvt Ltd,27AAAAA4613A1ZJ
G_000375,74240.00,2025-09-11,INV/2025/73053,VENDOR 375 PVT LTD,27AAAAA8492A1ZY
G_000376,48186.00,2025-10-05,INV/2025/6453,Vendor 376 Pvt Ltd,27AAAAA9898A1ZM
G_000377,13523.00,2025-12-01,INV/2025/99480,Vendor 377 Pvt Ltd,27AAAAA7965A1ZY
G_000378,59047.00,2025-05-15,,Vendor 378 Pvt Ltd,27AAAAA1528A1ZJ
G_000379,31156.00,2025-04-18,INV/2025/97680,Vendor 379 Pvt Ltd Inc,27AAAAA2923A1ZI
G_000380,43710.00,2025-11-12,INV/2025/19249,Vendor 380 Pvt Ltd,27AAAAA8015A1ZF
G_000381,69867.00,2025-05-24,INV/2025/79231,Vendor 381 Pvt Ltd Inc,27AAAAA6747A1Z4
G_000382,38023.00,2025-10-21,,Vendor 382 Pvt Ltd,27AAAAA5794A1ZZ
G_000383,17871.00,2025-07-30,,Vendor 383 Pvt Ltd,27AAAAA2560A1ZH
G_000384,92037.00,2025-03-09,INV/2025/33725,Vendor 384 Pvt Ltd,27AAAAA3078A1ZA
G_000385,99907.00,2025-12-13,INV/2025/52472,Vendor 385 Pvt Ltd,27AAAAA5055A1ZD
G_000386,82388.00,2025-08-01,INV/2025/50174,Vendor 386 Pvt Ltd,27AAAAA5402A1ZM
G_000387,52902.00,2025-09-21,INV/2025/99278,Vendor 387 Pvt Ltd,27AAAAA2525A1ZK
G_000388,59697.00,2025-09-07,INV/2025/43898,None,27AAAAA7046A1ZA
G_000389,95904.00,2025-08-23,INV/2025/84209,Vendor 389 Pvt Ltd Inc,27AAAAA2526A1ZJ
G_000390,52229.00,2025-04-22,INV/2025/57314,Vendor 390 Pvt Ltd,27AAAAA6289A1ZZ
G_000391,71837.00,2025-10-23,INV/2025/18117,Vendor,27AAAAA6533A1ZC
G_000392,6122.00,2025-02-20,INV/2025/83074,Vendor 392 Pvt Ltd,27AAAAA1793A1Z8
G_000393,57940.00,2025-08-22,,Vendor 393 Pvt Ltd,27AAAAA3588A1Z3
G_000394,85296.00,2025-06-04,,Vendor 394 Pvt Ltd,27AAAAA3161A1ZI
G_000395,85898.00,2025-07-04,INV/2025/33819,Vendor 395 Pvt Ltd,27AAAAA2529A1ZG
G_000396,6887.00,2025-07-22,INV/2025/82999,Vendor 396 Pvt Ltd,27AAAAA3711A1ZM
G_000397,56361.00,2025-12-02,INV/2025/12953,Vendor 397 Pvt Ltd,27AAAAA4836A1ZA
G_000398,77914.00,2025-04-26,INV/2025/69084,Vendor 398 Private Limited,27AAAAA3174A1ZD
G_000399,15906.00,2025-08-05,INV/2025/91968,Vendor 399 Pvt Ltd,27AAAAA6629A1Z7
G_000400,11808.00,2025-02-22,INV/2025/14526,Vendor 400 Pvt Ltd,27AAAAA7276A1Z2
G_000401,50264.00,2025-03-10,,Vendor 401 Pvt Ltd,27AAAAA3246A1ZG
G_000402,73931.00,2025-01-05,INV/2025/80995,Vendor,27AAAAA9691A1ZV
G_000403,82423.00,2025-03-19,INV/2025/54963,Vendor,27AAAAA4490A1Z8
G_000404,13268.00,2025-03-13,INV/2025/99624,Vendor 404 Pvt Ltd,27AAAAA2420A1ZQ
G_000405,56380.00,2025-06-11,INV/2025/19327,Vendor 405 Pvt Ltd,27AAAAA6759A1Z0
G_000406,72635.00,2025-11-04,INV/2025/79644,Vendor 406 Pvt Ltd,27AAAAA5065A1ZB
G_000407,86398.00,2025-06-04,INV/2025/27928,VENDOR 407 PVT LTD,27AAAAA1439A1ZH
G_000408,77674.00,2025-11-27,INV/2025/8152,Vendor 408 Pvt Ltd,27AAAAA7418A1ZA
G_000409,14877.00,2025-05-04,INV/2025/66481,Vendor 409 Private Limited,27AAAAA7322A1ZF
G_000410,47429.00,2025-06-12,INV/2025/18299,Vendor 410 Pvt Ltd,27AAAAA1197A1ZA
G_000411,47995.00,2025-10-07,INV/2025/90514,Vendor 411 Pvt Ltd,27AAAAA7895A1ZT
G_000412,2287.00,2025-10-28,INV/2025/9851,Vendor 412 Pvt Ltd,27AAAAA2195A1ZA
G_000413,52263.00,2025-09-17,INV/2025/38550,VENDOR 413 PVT LTD,27AAAAA1990A1Z9
G_000414,92087.00,2025-07-25,INV/2025/11803,VENDOR 414 PVT LTD,27AAAAA7939A1Z0
G_000415,11057.00,2025-06-08,INV/2025/11357,Vendor 415 PVT LTD,27AAAAA5546A1Z9
G_000416,70405.00,2025-06-17,INV/2025/52213,None,27AAAAA3545A1ZE
G_000417,81508.00,2025-12-24,INV/2025/58342,Vendor 417 Pvt Ltd,27AAAAA2083A1ZF
G_000418,57048.00,2025-03-01,INV/2025/60424,Vendor 418 Private Limited,27AAAAA2412A1ZQ
G_000419,15755.00,2025-01-07,INV/2025/93785,Vendor 419 Pvt Ltd,27AAAAA3877A1Z3
G_000420,91086.00,2025-09-25,INV/2025/68793,Vendor 420 Pvt Ltd,27AAAAA9133A1ZA
G_000421,98374.00,2025-05-18,,Vendor 421 Pvt Ltd,27AAAAA3079A1Z9
G_000422,44010.00,2025-08-08,INV/2025/36649,Vendor 422 Pvt Ltd Inc,27AAAAA1480A1ZG
G_000423,65131.00,2025-08-22,INV/2025/67949,Vendor 423 Pvt Ltd,27AAAAA2262A1ZI
G_000424,96586.00,2025-03-22,INV/2025/34438,Vendor 424 Pvt Ltd,27AAAAA3734A1ZF
G_000425,30037.00,2025-09-18,INV/2025/1336,Vendor 425 Pvt Ltd,27AAAAA2889A1Z1
G_000426,6126.00,2025-08-30,INV/2025/48707,Vendor 426 Pvt Ltd,27AAAAA5006A1ZM
G_000427,72565.00,2026-01-01,INV/2025/98080,Vendor 427 PVT LTD,27AAAAA1579A1Z8
G_000428,94509.00,2025-06-13,INV/2025/36554,Vendor 428 Pvt Ltd,
G_000429,23607.00,2025-04-25,,Vendor 429 Pvt Ltd,27AAAAA1862A1ZE
G_000430,61060.00,2025-05-25,INV/2025/41723,Vendor 430 Pvt Ltd,27AAAAA2129A1ZK
G_000431,48454.00,2025-04-13,INV/2025/39219,Vendor 431 Pvt Ltd Inc,27AAAAA1130A1ZT
G_000432,60907.00,2025-07-08,,Vendor 432 Pvt Ltd,27AAAAA4974A1Z3
G_000433,96105.00,2025-10-07,INV/2025/33129,Vendor 433 Pvt Ltd,27AAAAA4201A1ZR
G_000434,30639.00,2025-10-05,INV/2025/46406,vendor 434 pvt ltd,27AAAAA1391A1ZE
G_000435,291.00,2025-12-03,INV/2025/50319,Vendor 435 Pvt Ltd,
G_000436,31317.00,2025-08-03,,Vendor 436 Pvt Ltd,27AAAAA9680A1ZY
G_000437,93377.00,2025-05-24,INV/2025/13193,Vendor 437 Pvt Ltd,27AAAAA3332A1ZL
G_000438,54240.00,2025-12-25,INV/2025/49823,Vendor 438 Pvt Ltd,27AAAAA9515A1Z8
G_000439,66347.00,2025-03-10,INV/2025/84521,Vendor 439 Pvt Ltd,27AAAAA2020A1ZU
G_000440,31134.00,2025-05-30,,Vendor 440 Pvt Ltd,27AAAAA3141A1ZM
G_000441,91945.00,2025-06-17,INV/2025/42688,Vendor 441 Pvt Ltd,27AAAAA7438A1Z6
G_000442,17940.00,2025-10-27,INV/2025/15283,Vendor 442 Pvt Ltd,27AAAAA4321A1ZM
G_000443,41260.00,2025-07-28,INV/2025/16825,None,27AAAAA8635A1Z5
G_000444,60831.00,2025-05-16,INV/2025/16717,Vendor 444 Pvt Ltd,27AAAAA6051A1ZF
G_000445,92467.00,2025-12-23,INV/2025/80076,Vendor 445 Pvt Ltd,27AAAAA5984A1ZZ
G_000446,19541.00,2025-02-16,INV/2025/94212,Vendor 446 Pvt Ltd,27AAAAA6370A1Z9
G_000447,6516.00,2025-12-13,INV/2025/40169,Vendor 447 Pvt Ltd,27AAAAA9412A1ZC
G_000448,53105.00,2025-08-20,INV/2025/73869,Vendor 448 Pvt Ltd,27AAAAA1509A1ZM
G_000449,16019.00,2025-01-07,INV/2025/9083,Vendor 449 Pvt Ltd,
G_000450,48890.00,2025-12-18,,Vendor 450 Pvt Ltd,27AAAAA7563A1Z4
G_000451,9928.00,2025-01-12,INV/2025/9450,Vendor 451 Pvt Ltd,27AAAAA5240A1ZI
G_000452,12155.00,2025-06-19,INV/2025/17059,Vendor 452 Pvt Ltd,27AAAAA3110A1ZT
G_000453,75320.00,2025-08-10,INV/2025/95952,Vendor 453 Pvt Ltd,27AAAAA3752A1ZD
G_000454,22750.00,2025-07-01,,Vendor 454 Pvt Ltd,27AAAAA7990A1ZX
G_000455,19581.00,2025-01-18,INV/2025/81492,Vendor 455 PVT LTD,27AAAAA8307A1ZC
G_000456,54100.00,2025-10-09,INV/2025/63787,Vendor 456 Pvt Ltd,27AAAAA9173A1Z2
G_000457,55049.00,2025-04-13,,Vendor 457 Pvt Ltd,27AAAAA3248A1ZE
G_000458,2659.00,2025-07-15,INV/2025/94502,Vendor 458 Pvt Ltd,27AAAAA9907A1Z4
G_000459,45193.00,2025-10-17,INV/2025/66849,Vendor 459 Pvt Ltd,27AAAAA8940A1Z5
G_000460,41895.00,2025-11-02,INV/2025/29707,Vendor 460 Pvt Ltd,27AAAAA1427A1ZL
G_000461,7779.00,2025-08-30,INV/2025/70393,Vendor 461 Pvt Ltd,27AAAAA5602A1ZK
G_000462,21022.00,2025-02-21,INV/2025/33487,Vendor 462 Pvt Ltd Inc,27AAAAA4813A1ZH
G_000463,28858.00,2025-10-22,INV/2025/51911,Vendor 463 Pvt Ltd,27AAAAA1916A1ZJ
G_000464,23181.00,2025-05-02,INV/2025/78662,Vendor 464 Pvt Ltd,27AAAAA3846A1ZA
G_000465,155274.00,2025-01-15,INV/2025/93202,Vendor 465 Pvt Ltd,27AAAAA6878A1ZW
G_000466,64617.00,2025-10-05,INV/2025/41508,Vendor 466 Pvt Ltd,27AAAAA4084A1ZA
G_000467,30590.00,2025-11-05,INV/2025/29679,Vendor 467 Pvt Ltd,27AAAAA1920A1ZN
G_000468,80595.00,2025-04-14,INV/2025/18103,Vendor 468 Pvt Ltd,27AAAAA6435A1ZB
G_000469,7906.00,2025-01-12,INV/2025/20360,Vendor 469 PVT LTD,27AAAAA6301A1ZM
G_000470,95852.00,2025-02-07,INV/2025/49967,Vendor 470 Pvt Ltd,27AAAAA9622A1Z8
G_000471,39652.00,2025-06-15,,Vendor 471 Pvt Ltd,27AAAAA6514A1ZF
G_000472,83889.00,2025-09-07,INV/2025/86089,Vendor 472 Pvt Ltd,27AAAAA8157A1Z4
G_000473,29360.00,2025-12-07,INV/2025/78194,Vendor 473 Pvt Ltd,27AAAAA5825A1ZB
G_000474,92113.00,2025-10-21,,Vendor 474 Pvt Ltd,27AAAAA1029A1ZN
G_000475,23965.00,2025-11-05,,Vendor 475 Pvt Ltd,27AAAAA1530A1ZP
G_000476,83939.00,2025-10-17,,Vendor 476 Pvt Ltd,27AAAAA4619A1ZD
G_000477,31294.00,2025-06-27,INV/2025/42879,Vendor 477 Pvt Ltd,27AAAAA2274A1ZE
G_000478,93026.00,2025-12-10,INV/2025/84768,Vendor 478 Pvt Ltd,27AAAAA2453A1ZH
G_000479,32807.00,2025-12-21,INV/2025/9885,Vendor 479 Pvt Ltd,27AAAAA4435A1ZF
G_000480,12820.00,2025-07-17,INV/2025/58438,Vendor 480 Pvt Ltd,27AAAAA1020A1ZW
G_000481,49738.00,2025-06-29,INV/2025/72568,Vendor 481 Pvt Ltd,27AAAAA9078A1ZY
G_000482,21420.00,2025-08-20,INV/2025/10661,Vendor 482 Pvt Ltd,27AAAAA4695A1Z1
G_000483,13826.00,2025-02-07,INV/2025/45801,Vendor 483 Pvt Ltd,27AAAAA5278A1Z4
G_000484,71802.00,2025-02-17,INV/2025/45295,VENDOR 484 PVT LTD,27AAAAA2228A1ZK
G_000485,56634.00,2025-12-01,INV/2025/22626,Vendor,27AAAAA1507A1ZO
G_000486,43497.00,2025-04-16,INV/2025/25901,Vendor 486 Pvt Ltd,27AAAAA2659A1Z9
G_000487,34868.00,2025-12-05,INV/2025/37899,Vendor 487 Pvt Ltd,27AAAAA9849A1ZV
G_000488,75043.00,2025-10-09,INV/2025/65349,Vendor 488 Pvt Ltd,27AAAAA7437A1Z7
G_000489,11585.00,2025-05-31,INV/2025/87772,Vendor,27AAAAA8005A1ZH
G_000490,27225.00,2025-03-29,INV/2025/84648,Vendor 490 Pvt Ltd,27AAAAA1421A1ZR
G_000491,40516.00,2025-07-23,INV/2025/62727,Vendor 491 Pvt Ltd,27AAAAA2892A1Z6
G_000492,84230.00,2025-10-06,INV/2025/51793,Vendor 492 Pvt Ltd,27AAAAA2493A1Z9
G_000493,24555.00,2025-08-17,INV/2025/6848,Vendor 493 Pvt Ltd,27AAAAA7052A1ZC
G_000494,35300.00,2025-10-16,INV/2025/9079,Vendor 494 Pvt Ltd,27AAAAA4706A1ZH
G_000495,11333.00,2025-12-09,INV/2025/46061,Vendor 495 Pvt Ltd,27AAAAA4727A1ZC
G_000496,68595.00,2025-08-03,INV/2025/71190,Vendor,27AAAAA7342A1ZB
G_000497,62524.00,2025-06-03,INV/2025/11348,Vendor 497 Pvt Ltd,27AAAAA4860A1ZA
G_000498,65911.00,2025-10-20,INV/2025/68740,Vendor 498 Pvt Ltd,
G_000499,99346.00,2025-08-18,,Vendor 499 Pvt Ltd,27AAAAA2970A1ZB
G_000500,25360.00,2025-03-06,INV/2025/6593,Vendor 500 Pvt Ltd,27AAAAA4471A1ZB
G_000501,26565.00,2025-11-18,INV/2025/20382,Vendor 501 Pvt Ltd,27AAAAA2097A1Z9
G_000502,72458.00,2025-06-16,INV/2025/37202,None,27AAAAA7510A1ZH
G_000503,55097.00,2025-02-27,INV/2025/55321,Vendor 503 Pvt Ltd,27AAAAA9561A1Z2
G_000504,27890.00,2025-10-16,INV/2025/14237,Vendor 504 Pvt Ltd,27AAAAA2641A1ZJ
G_000505,34720.00,2025-07-16,INV/2025/86824,Vendor 505 Pvt Ltd,27AAAAA7732A1Z9
G_000506,22670.00,2025-05-22,INV/2025/53818,Vendor 506 Pvt Ltd,27AAAAA1613A1ZP
G_000507,5183.00,2025-07-22,INV/2025/44449,Vendor 507 Private Limited,27AAAAA7581A1Z2
G_000508,48916.00,2025-01-11,INV/2025/45284,Vendor 508 Pvt Ltd,27AAAAA5593A1Z2
G_000509,29978.00,2025-03-10,,Vendor 509 Pvt Ltd,27AAAAA2609A1ZJ
G_000510,35413.00,2025-08-02,INV/2025/80295,Vendor 510 PVT LTD,27AAAAA6257A1Z7
G_000511,97217.00,2025-09-06,,Vendor 511 Pvt Ltd,27AAAAA7671A1Z3
G_000512,20937.00,2025-02-03,INV/2025/41779,Vendor 512 Pvt Ltd,27AAAAA9442A1Z6
G_000513,74637.00,2025-01-15,INV/2025/23772,Vendor 513 Pvt Ltd,27AAAAA9589A1ZQ
G_000514,32801.00,2025-01-17,INV/2025/60827,Vendor 514 Pvt Ltd,27AAAAA1944A1ZF
G_000515,36010.00,2025-07-08,INV/2025/61846,vendor 515 pvt ltd,27AAAAA4262A1ZE
G_000516,31811.00,2025-07-10,INV/2025/65066,Vendor 516 PVT LTD,27AAAAA1500A1ZV
G_000517,77023.00,2025-10-10,INV/2025/46843,Vendor 517 Pvt Ltd,27AAAAA8775A1ZW
G_000518,98267.00,2025-12-19,INV/2025/12847,Vendor 518 Pvt Ltd,27AAAAA5237A1ZD
