purchase_id,gst_id,label,mutation_type
P_000554,G_000554,NEGATIVE,AMOUNT_MISMATCH
P_000555,G_000555,POSITIVE,EXACT
P_000556,G_000556,POSITIVE,EXACT
P_000557,G_000557,POSITIVE,REF_MISSING
P_000558,G_000558,POSITIVE,REF_MISSING
P_000559,G_000559,POSITIVE,EXACT
P_000560,G_000560,POSITIVE,REF_MISSING
P_000561,G_000561,POSITIVE,REF_MISSING
P_000562,G_000562,NEGATIVE,AMOUNT_MISMATCH
P_000563,G_000563,POSITIVE,VENDOR_ALIAS
P_000564,G_000564,POSITIVE,EXACT
P_000565,G_000565,POSITIVE,REF_MISSING
P_000566,G_000566,POSITIVE,VENDOR_ALIAS
P_000567,G_000567,POSITIVE,EXACT
P_000568,G_000568,POSITIVE,EXACT
P_000569,G_000569,POSITIVE,REF_MISSING
P_000570,G_000570,POSITIVE,REF_MISSING
P_000571,G_000571,POSITIVE,EXACT
P_000572,G_000572,POSITIVE,VENDOR_ALIAS
P_000573,G_000573,POSITIVE,VENDOR_ALIAS
P_000574,G_000574,POSITIVE,VENDOR_ALIAS
P_000575,G_000575,POSITIVE,VENDOR_ALIAS
P_000576,G_000576,POSITIVE,EXACT
P_000577,G_000577,POSITIVE,VENDOR_ALIAS
P_000578,G_000578,POSITIVE,EXACT
P_000579,G_000579,NEGATIVE,AMOUNT_MISMATCH
P_000580,G_000580,NEGATIVE,TAX_MISMATCH
P_000581,G_000581,POSITIVE,VENDOR_ALIAS
P_000582,G_000582,POSITIVE,EXACT
P_000583,G_000583,NEGATIVE,AMOUNT_MISMATCH
P_000584,G_000584,NEGATIVE,TAX_MISMATCH
P_000585,G_000585,POSITIVE,EXACT
P_000586,G_000586,POSITIVE,EXACT
P_000587,G_000587,NEGATIVE,TAX_MISMATCH
P_000588,G_000588,POSITIVE,VENDOR_ALIAS
P_000589,G_000589,POSITIVE,EXACT
P_000590,G_000590,POSITIVE,REF_MISSING
P_000591,G_000591,POSITIVE,VENDOR_ALIAS
P_000592,G_000592,POSITIVE,VENDOR_ALIAS
P_000593,G_000593,NEGATIVE,AMOUNT_MISMATCH
P_000594,G_000594,POSITIVE,EXACT
P_000595,G_000595,POSITIVE,REF_MISSING
P_000596,G_000596,NEGATIVE,AMOUNT_MISMATCH
P_000597,G_000597,POSITIVE,VENDOR_ALIAS
P_000598,G_000598,POSITIVE,EXACT
P_000599,G_000599,POSITIVE,REF_MISSING
P_000600,G_000600,POSITIVE,EXACT
P_000601,G_000601,NEGATIVE,AMOUNT_MISMATCH
P_000602,G_000602,POSITIVE,EXACT
P_000603,G_000603,POSITIVE,REF_MISSING
P_000604,G_000604,POSITIVE,EXACT
P_000605,G_000605,POSITIVE,REF_MISSING
P_000606,G_000606,NEGATIVE,AMOUNT_MISMATCH
P_000607,G_000607,NEGATIVE,AMOUNT_MISMATCH
P_000608,G_000608,POSITIVE,EXACT
P_000609,G_000609,POSITIVE,VENDOR_ALIAS
P_000610,G_000610,POSITIVE,EXACT
P_000611,G_000611,POSITIVE,REF_MISSING
P_000612,G_000612,POSITIVE,VENDOR_ALIAS
P_000613,G_000613,POSITIVE,VENDOR_ALIAS
P_000614,G_000614,POSITIVE,VENDOR_ALIAS
P_000615,G_000615,POSITIVE,EXACT
P_000616,G_000616,POSITIVE,REF_MISSING
P_000617,G_000617,POSITIVE,VENDOR_ALIAS
P_000618,G_000618,POSITIVE,REF_MISSING
P_000619,G_000619,POSITIVE,EXACT
P_000620,G_000620,POSITIVE,EXACT
P_000621,G_000621,POSITIVE,REF_MISSING
P_000622,G_000622,POSITIVE,EXACT
P_000623,G_000623,POSITIVE,EXACT
P_000624,G_000624,POSITIVE,VENDOR_ALIAS
P_000625,G_000625,POSITIVE,EXACT
P_000626,G_000626,POSITIVE,EXACT
P_000627,G_000627,POSITIVE,EXACT
P_000628,G_000628,NEGATIVE,AMOUNT_MISMATCH
P_000629,G_000629,POSITIVE,EXACT
P_000630,G_000630,POSITIVE,EXACT
P_000631,G_000631,POSITIVE,EXACT
P_000632,G_000632,POSITIVE,EXACT
P_000633,G_000633,POSITIVE,EXACT
P_000634,G_000634,POSITIVE,EXACT
P_000635,G_000635,POSITIVE,REF_MISSING
P_000636,G_000636,POSITIVE,EXACT
P_000637,G_000637,POSITIVE,VENDOR_ALIAS
P_000638,G_000638,NEGATIVE,AMOUNT_MISMATCH
P_000639,G_000639,POSITIVE,EXACT
P_000640,G_000640,POSITIVE,EXACT
P_000641,G_000641,NEGATIVE,TAX_MISMATCH
P_000642,G_000642,NEGATIVE,AMOUNT_MISMATCH
P_000643,G_000643,POSITIVE,EXACT
P_000644,G_000644,POSITIVE,EXACT
P_000645,G_000645,POSITIVE,EXACT
P_000646,G_000646,NEGATIVE,TAX_MISMATCH
P_000647,G_000647,POSITIVE,VENDOR_ALIAS
P_000648,G_000648,POSITIVE,EXACT
P_000649,G_000649,POSITIVE,VENDOR_ALIAS
P_000650,G_000650,POSITIVE,VENDOR_ALIAS
P_000651,G_000651,POSITIVE,REF_MISSING
P_000652,G_000652,POSITIVE,EXACT
P_000653,G_000653,POSITIVE,EXACT
P_000654,G_000654,POSITIVE,REF_MISSING
P_000655,G_000655,NEGATIVE,AMOUNT_MISMATCH
P_000656,G_000656,POSITIVE,EXACT
P_000657,G_000657,POSITIVE,VENDOR_ALIAS
P_000658,G_000658,NEGATIVE,TAX_MISMATCH
P_000659,G_000659,POSITIVE,EXACT
P_000660,G_000660,POSITIVE,EXACT
P_000661,G_000661,NEGATIVE,TAX_MISMATCH
P_000662,G_000662,POSITIVE,EXACT
P_000663,G_000663,POSITIVE,VENDOR_ALIAS
P_000664,G_000664,POSITIVE,EXACT
P_000665,G_000665,POSITIVE,REF_MISSING
P_000666,G_000666,POSITIVE,VENDOR_ALIAS
P_000667,G_000667,POSITIVE,EXACT
P_000668,G_000668,POSITIVE,EXACT
P_000669,G_000669,POSITIVE,EXACT
P_000670,G_000670,POSITIVE,VENDOR_ALIAS
P_000671,G_000671,POSITIVE,EXACT
P_000672,G_000672,POSITIVE,EXACT
P_000673,G_000673,POSITIVE,REF_MISSING
P_000674,G_000674,POSITIVE,REF_MISSING
P_000675,G_000675,POSITIVE,EXACT
P_000676,G_000676,POSITIVE,EXACT
P_000677,G_000677,POSITIVE,EXACT
P_000678,G_000678,POSITIVE,VENDOR_ALIAS
P_000679,G_000679,POSITIVE,EXACT
P_000680,G_000680,POSITIVE,VENDOR_ALIAS
P_000681,G_000681,POSITIVE,VENDOR_ALIAS
P_000682,G_000682,POSITIVE,EXACT
P_000683,G_000683,POSITIVE,EXACT
P_000684,G_000684,NEGATIVE,AMOUNT_MISMATCH
P_000685,G_000685,POSITIVE,VENDOR_ALIAS
P_000686,G_000686,NEGATIVE,TAX_MISMATCH
P_000687,G_000687,POSITIVE,EXACT
P_000688,G_000688,POSITIVE,VENDOR_ALIAS
P_000689,G_000689,POSITIVE,EXACT
P_000690,G_000690,NEGATIVE,AMOUNT_MISMATCH
P_000691,G_000691,POSITIVE,EXACT
P_000692,G_000692,POSITIVE,VENDOR_ALIAS
P_000693,G_000693,POSITIVE,REF_MISSING
P_000694,G_000694,POSITIVE,VENDOR_ALIAS
P_000695,G_000695,POSITIVE,EXACT
P_000696,G_000696,POSITIVE,REF_MISSING
P_000697,G_000697,POSITIVE,VENDOR_ALIAS
P_000698,G_000698,POSITIVE,VENDOR_ALIAS
P_000699,G_000699,POSITIVE,EXACT
P_000700,G_000700,NEGATIVE,TAX_MISMATCH
P_000701,G_000701,POSITIVE,EXACT
P_000702,G_000702,POSITIVE,EXACT
P_000703,G_000703,POSITIVE,EXACT
P_000704,G_000704,POSITIVE,EXACT
P_000705,G_000705,POSITIVE,REF_MISSING
P_000706,G_000706,POSITIVE,REF_MISSING
P_000707,G_000707,POSITIVE,REF_MISSING
P_000708,G_000708,POSITIVE,EXACT
P_000709,G_000709,POSITIVE,EXACT
P_000710,G_000710,NEGATIVE,AMOUNT_MISMATCH
P_000711,G_000711,POSITIVE,EXACT
P_000712,G_000712,POSITIVE,EXACT
P_000713,G_000713,POSITIVE,EXACT
P_000714,G_000714,POSITIVE,EXACT
P_000715,G_000715,POSITIVE,EXACT
P_000716,G_000716,POSITIVE,VENDOR_ALIAS
P_000717,G_000717,NEGATIVE,TAX_MISMATCH
P_000718,G_000718,POSITIVE,EXACT
P_000719,G_000719,POSITIVE,EXACT
P_000720,G_000720,POSITIVE,EXACT
P_000721,G_000721,POSITIVE,REF_MISSING
P_000722,G_000722,POSITIVE,REF_MISSING
P_000723,G_000723,POSITIVE,VENDOR_ALIAS
P_000724,G_000724,POSITIVE,VENDOR_ALIAS
P_000725,G_000725,POSITIVE,EXACT
P_000726,G_000726,POSITIVE,VENDOR_ALIAS
P_000727,G_000727,POSITIVE,EXACT
P_000728,G_000728,POSITIVE,VENDOR_ALIAS
P_000729,G_000729,POSITIVE,REF_MISSING
P_000730,G_000730,POSITIVE,EXACT
P_000731,G_000731,POSITIVE,EXACT
P_000732,G_000732,NEGATIVE,AMOUNT_MISMATCH
P_000733,G_000733,POSITIVE,EXACT
P_000734,G_000734,NEGATIVE,AMOUNT_MISMATCH
P_000735,G_000735,POSITIVE,VENDOR_ALIAS
P_000736,G_000736,POSITIVE,VENDOR_ALIAS
P_000737,G_000737,POSITIVE,EXACT
P_000738,G_000738,POSITIVE,VENDOR_ALIAS
P_000739,G_000739,POSITIVE,EXACT
P_000740,G_000740,NEGATIVE,TAX_MISMATCH
P_000741,G_000741,POSITIVE,REF_MISSING
P_000742,G_000742,NEGATIVE,AMOUNT_MISMATCH
P_000743,G_000743,POSITIVE,REF_MISSING
P_000744,G_000744,NEGATIVE,TAX_MISMATCH
P_000745,G_000745,POSITIVE,VENDOR_ALIAS
P_000746,G_000746,POSITIVE,REF_MISSING
P_000747,G_000747,POSITIVE,VENDOR_ALIAS
P_000748,G_000748,POSITIVE,EXACT
P_000749,G_000749,POSITIVE,EXACT
P_000750,G_000750,POSITIVE,EXACT
P_000751,G_000751,POSITIVE,EXACT
P_000752,G_000752,POSITIVE,EXACT
P_000753,G_000753,POSITIVE,REF_MISSING
P_000754,G_000754,POSITIVE,EXACT
P_000755,G_000755,POSITIVE,EXACT
P_000756,G_000756,POSITIVE,EXACT
P_000757,G_000757,POSITIVE,EXACT
P_000758,G_000758,POSITIVE,VENDOR_ALIAS
P_000759,G_000759,POSITIVE,EXACT
P_000760,G_000760,POSITIVE,EXACT
P_000761,G_000761,POSITIVE,EXACT
P_000762,G_000762,POSITIVE,EXACT
P_000763,G_000763,POSITIVE,EXACT
P_000764,G_000764,POSITIVE,EXACT
P_000765,G_000765,POSITIVE,VENDOR_ALIAS
P_000766,G_000766,POSITIVE,EXACT
P_000767,G_000767,POSITIVE,VENDOR_ALIAS
P_000768,G_000768,POSITIVE,EXACT
P_000769,G_000769,POSITIVE,EXACT
P_000770,G_000770,POSITIVE,VENDOR_ALIAS
P_000771,G_000771,POSITIVE,REF_MISSING
P_000772,G_000772,NEGATIVE,AMOUNT_MISMATCH
P_000773,G_000773,POSITIVE,EXACT
P_000774,G_000774,POSITIVE,EXACT
P_000775,G_000775,NEGATIVE,TAX_MISMATCH
P_000776,G_000776,POSITIVE,VENDOR_ALIAS
P_000777,G_000777,POSITIVE,EXACT
P_000778,G_000778,NEGATIVE,AMOUNT_MISMATCH
P_000779,G_000779,POSITIVE,EXACT
P_000780,G_000780,POSITIVE,EXACT
P_000781,G_000781,POSITIVE,VENDOR_ALIAS
P_000782,G_000782,POSITIVE,VENDOR_ALIAS
P_000783,G_000783,POSITIVE,VENDOR_ALIAS
P_000784,G_000784,POSITIVE,REF_MISSING
P_000785,G_000785,POSITIVE,EXACT
P_000786,G_000786,POSITIVE,EXACT
P_000787,G_000787,POSITIVE,REF_MISSING
P_000788,G_000788,POSITIVE,EXACT
P_000789,G_000789,POSITIVE,REF_MISSING
P_000790,G_000790,POSITIVE,VENDOR_ALIAS
P_000791,G_000791,POSITIVE,EXACT
P_000792,G_000792,POSITIVE,EXACT
P_000793,G_000793,POSITIVE,EXACT
P_000794,G_000794,NEGATIVE,TAX_MISMATCH
P_000795,G_000795,POSITIVE,EXACT
P_000796,G_000796,POSITIVE,VENDOR_ALIAS
P_000797,G_000797,POSITIVE,EXACT
P_000798,G_000798,POSITIVE,EXACT
P_000799,G_000799,POSITIVE,VENDOR_ALIAS
P_000800,G_000800,POSITIVE,EXACT
P_000801,G_000801,POSITIVE,EXACT
P_000802,G_000802,POSITIVE,VENDOR_ALIAS
P_000803,G_000803,POSITIVE,VENDOR_ALIAS
P_000804,G_000804,POSITIVE,EXACT
P_000805,G_000805,POSITIVE,EXACT
P_000806,G_000806,POSITIVE,VENDOR_ALIAS
P_000807,G_000807,POSITIVE,EXACT
P_000808,G_000808,POSITIVE,REF_MISSING
P_000809,G_000809,NEGATIVE,TAX_MISMATCH
P_000810,G_000810,POSITIVE,EXACT
P_000811,G_000811,NEGATIVE,AMOUNT_MISMATCH
P_000812,G_000812,POSITIVE,VENDOR_ALIAS
P_000813,G_000813,POSITIVE,EXACT
P_000814,G_000814,POSITIVE,EXACT
P_000815,G_000815,POSITIVE,REF_MISSING
P_000816,G_000816,POSITIVE,EXACT
P_000817,G_000817,POSITIVE,VENDOR_ALIAS
P_000818,G_000818,POSITIVE,EXACT
P_000819,G_000819,POSITIVE,EXACT
P_000820,G_000820,POSITIVE,VENDOR_ALIAS
P_000821,G_000821,POSITIVE,EXACT
P_000822,G_000822,POSITIVE,REF_MISSING
P_000823,G_000823,POSITIVE,EXACT
P_000824,G_000824,POSITIVE,EXACT
P_000825,G_000825,POSITIVE,EXACT
P_000826,G_000826,POSITIVE,VENDOR_ALIAS
P_000827,G_000827,POSITIVE,REF_MISSING
P_000828,G_000828,POSITIVE,REF_MISSING
P_000829,G_000829,POSITIVE,REF_MISSING
P_000830,G_000830,POSITIVE,EXACT
P_000831,G_000831,POSITIVE,EXACT
P_000832,G_000832,NEGATIVE,AMOUNT_MISMATCH
P_000833,G_000833,POSITIVE,EXACT
P_000834,G_000834,POSITIVE,EXACT
P_000835,G_000835,NEGATIVE,AMOUNT_MISMATCH
P_000836,G_000836,POSITIVE,EXACT
P_000837,G_000837,NEGATIVE,AMOUNT_MISMATCH
P_000838,G_000838,POSITIVE,VENDOR_ALIAS
P_000839,G_000839,POSITIVE,EXACT
P_000840,G_000840,POSITIVE,REF_MISSING
P_000841,G_000841,POSITIVE,EXACT
P_000842,G_000842,POSITIVE,EXACT
P_000843,G_000843,POSITIVE,EXACT
P_000844,G_000844,POSITIVE,EXACT
P_000845,G_000845,POSITIVE,EXACT
P_000846,G_000846,POSITIVE,REF_MISSING
P_000847,G_000847,NEGATIVE,AMOUNT_MISMATCH
P_000848,G_000848,POSITIVE,EXACT
P_000849,G_000849,POSITIVE,REF_MISSING
P_000850,G_000850,POSITIVE,VENDOR_ALIAS
P_000851,G_000851,POSITIVE,EXACT
P_000852,G_000852,POSITIVE,EXACT
P_000853,G_000853,POSITIVE,EXACT
P_000854,G_000854,POSITIVE,REF_MISSING
P_000855,G_000855,POSITIVE,EXACT
P_000856,G_000856,POSITIVE,VENDOR_ALIAS
P_000857,G_000857,POSITIVE,VENDOR_ALIAS
P_000858,G_000858,POSITIVE,EXACT
P_000859,G_000859,POSITIVE,EXACT
P_000860,G_000860,POSITIVE,REF_MISSING
P_000861,G_000861,NEGATIVE,TAX_MISMATCH
P_000862,G_000862,POSITIVE,EXACT
P_000863,G_000863,POSITIVE,EXACT
P_000864,G_000864,POSITIVE,REF_MISSING
P_000865,G_000865,POSITIVE,REF_MISSING
P_000866,G_000866,POSITIVE,EXACT
P_000867,G_000867,POSITIVE,EXACT
P_000868,G_000868,POSITIVE,EXACT
P_000869,G_000869,POSITIVE,EXACT
P_000870,G_000870,POSITIVE,EXACT
P_000871,G_000871,POSITIVE,VENDOR_ALIAS
P_000872,G_000872,POSITIVE,EXACT
P_000873,G_000873,POSITIVE,VENDOR_ALIAS
P_000874,G_000874,POSITIVE,EXACT
P_000875,G_000875,POSITIVE,EXACT
P_000876,G_000876,POSITIVE,REF_MISSING
P_000877,G_000877,POSITIVE,VENDOR_ALIAS
P_000878,G_000878,NEGATIVE,AMOUNT_MISMATCH
P_000879,G_000879,POSITIVE,REF_MISSING
P_000880,G_000880,POSITIVE,EXACT
P_000881,G_000881,POSITIVE,EXACT
P_000882,G_000882,NEGATIVE,TAX_MISMATCH
P_000883,G_000883,POSITIVE,REF_MISSING
P_000884,G_000884,POSITIVE,EXACT
P_000885,G_000885,NEGATIVE,AMOUNT_MISMATCH
P_000886,G_000886,NEGATIVE,AMOUNT_MISMATCH
P_000887,G_000887,POSITIVE,REF_MISSING
P_000888,G_000888,POSITIVE,EXACT
P_000889,G_000889,POSITIVE,VENDOR_ALIAS
P_000890,G_000890,POSITIVE,EXACT
P_000891,G_000891,POSITIVE,EXACT
P_000892,G_000892,POSITIVE,EXACT
P_000893,G_000893,POSITIVE,EXACT
P_000894,G_000894,POSITIVE,EXACT
P_000895,G_000895,POSITIVE,EXACT
P_000896,G_000896,POSITIVE,EXACT
P_000897,G_000897,POSITIVE,EXACT
P_000898,G_000898,POSITIVE,VENDOR_ALIAS
P_000899,G_000899,POSITIVE,REF_MISSING
P_000900,G_000900,POSITIVE,REF_MISSING
P_000901,G_000901,POSITIVE,EXACT
P_000902,G_000902,NEGATIVE,AMOUNT_MISMATCH
P_000903,G_000903,POSITIVE,EXACT
P_000904,G_000904,POSITIVE,VENDOR_ALIAS
P_000905,G_000905,POSITIVE,EXACT
P_000906,G_000906,POSITIVE,VENDOR_ALIAS
P_000907,G_000907,NEGATIVE,TAX_MISMATCH
P_000908,G_000908,POSITIVE,REF_MISSING
P_000909,G_000909,POSITIVE,EXACT
P_000910,G_000910,POSITIVE,REF_MISSING
P_000911,G_000911,POSITIVE,EXACT
P_000912,G_000912,POSITIVE,EXACT
P_000913,G_000913,POSITIVE,EXACT
P_000914,G_000914,POSITIVE,VENDOR_ALIAS
P_000915,G_000915,POSITIVE,EXACT
P_000916,G_000916,NEGATIVE,TAX_MISMATCH
P_000917,G_000917,POSITIVE,EXACT
P_000918,G_000918,POSITIVE,VENDOR_ALIAS
P_000919,G_000919,NEGATIVE,TAX_MISMATCH
P_000920,G_000920,POSITIVE,VENDOR_ALIAS
P_000921,G_000921,POSITIVE,EXACT
P_000922,G_000922,POSITIVE,REF_MISSING
P_000923,G_000923,NEGATIVE,TAX_MISMATCH
P_000924,G_000924,POSITIVE,EXACT
P_000925,G_000925,POSITIVE,EXACT
P_000926,G_000926,POSITIVE,VENDOR_ALIAS
P_000927,G_000927,POSITIVE,VENDOR_ALIAS
P_000928,G_000928,NEGATIVE,AMOUNT_MISMATCH
P_000929,G_000929,POSITIVE,EXACT
P_000930,G_000930,POSITIVE,REF_MISSING
P_000931,G_000931,POSITIVE,EXACT
P_000932,G_000932,POSITIVE,EXACT
P_000933,G_000933,POSITIVE,REF_MISSING
P_000934,G_000934,POSITIVE,EXACT
P_000935,G_000935,POSITIVE,EXACT
P_000936,G_000936,POSITIVE,EXACT
P_000937,G_000937,NEGATIVE,TAX_MISMATCH
P_000938,G_000938,POSITIVE,REF_MISSING
P_000939,G_000939,POSITIVE,EXACT
P_000940,G_000940,NEGATIVE,TAX_MISMATCH
P_000941,G_000941,POSITIVE,EXACT
P_000942,G_000942,NEGATIVE,AMOUNT_MISMATCH
P_000943,G_000943,POSITIVE,EXACT
P_000944,G_000944,POSITIVE,REF_MISSING
P_000945,G_000945,POSITIVE,EXACT
P_000946,G_000946,POSITIVE,EXACT
P_000947,G_000947,NEGATIVE,AMOUNT_MISMATCH
P_000948,G_000948,POSITIVE,VENDOR_ALIAS
P_000949,G_000949,POSITIVE,VENDOR_ALIAS
P_000950,G_000950,POSITIVE,EXACT
P_000951,G_000951,NEGATIVE,AMOUNT_MISMATCH
P_000952,G_000952,POSITIVE,VENDOR_ALIAS
P_000953,G_000953,POSITIVE,VENDOR_ALIAS
P_000954,G_000954,NEGATIVE,AMOUNT_MISMATCH
P_000955,G_000955,POSITIVE,EXACT
P_000956,G_000956,POSITIVE,EXACT
P_000957,G_000957,POSITIVE,VENDOR_ALIAS
P_000958,G_000958,POSITIVE,EXACT
P_000959,G_000959,POSITIVE,EXACT
P_000960,G_000960,POSITIVE,VENDOR_ALIAS
P_000961,G_000961,POSITIVE,EXACT
P_000962,G_000962,POSITIVE,EXACT
P_000963,G_000963,POSITIVE,EXACT
P_000964,G_000964,POSITIVE,REF_MISSING
P_000965,G_000965,POSITIVE,REF_MISSING
P_000966,G_000966,NEGATIVE,TAX_MISMATCH
P_000967,G_000967,POSITIVE,REF_MISSING
P_000968,G_000968,POSITIVE,VENDOR_ALIAS
P_000969,G_000969,POSITIVE,EXACT
P_000970,G_000970,NEGATIVE,AMOUNT_MISMATCH
P_000971,G_000971,POSITIVE,EXACT
P_000972,G_000972,NEGATIVE,TAX_MISMATCH
P_000973,G_000973,POSITIVE,REF_MISSING
P_000974,G_000974,POSITIVE,EXACT
P_000975,G_000975,POSITIVE,EXACT
P_000976,G_000976,POSITIVE,VENDOR_ALIAS
P_000977,G_000977,NEGATIVE,AMOUNT_MISMATCH
P_000978,G_000978,POSITIVE,EXACT
P_000979,G_000979,NEGATIVE,AMOUNT_MISMATCH
P_000980,G_000980,POSITIVE,EXACT
P_000981,G_000981,POSITIVE,EXACT
P_000982,G_000982,POSITIVE,EXACT
P_000983,G_000983,POSITIVE,REF_MISSING
P_000984,G_000984,POSITIVE,EXACT
P_000985,G_000985,POSITIVE,VENDOR_ALIAS
P_000986,G_000986,NEGATIVE,TAX_MISMATCH
P_000987,G_000987,POSITIVE,VENDOR_ALIAS
P_000988,G_000988,NEGATIVE,AMOUNT_MISMATCH
P_000989,G_000989,NEGATIVE,TAX_MISMATCH
P_000990,G_000990,POSITIVE,VENDOR_ALIAS
P_000991,G_000991,POSITIVE,EXACT
P_000992,G_000992,POSITIVE,EXACT
P_000993,G_000993,POSITIVE,VENDOR_ALIAS
P_000994,G_000994,POSITIVE,EXACT
P_000995,G_000995,POSITIVE,EXACT
P_000996,G_000996,POSITIVE,REF_MISSING
P_000997,G_000997,NEGATIVE,AMOUNT_MISMATCH
P_000998,G_000998,POSITIVE,VENDOR_ALIAS
P_000999,G_000999,POSITIVE,EXACT
P_001000,G_001000,POSITIVE,REF_MISSING
P_001001,G_001001,POSITIVE,EXACT
P_001002,G_001002,NEGATIVE,AMOUNT_MISMATCH
P_001003,G_001003,POSITIVE,REF_MISSING
P_001004,G_001004,POSITIVE,REF_MISSING
P_001005,G_001005,POSITIVE,EXACT
P_001006,G_001006,POSITIVE,EXACT
P_001007,G_001007,POSITIVE,EXACT
P_001008,G_001008,POSITIVE,EXACT
P_001009,G_001009,POSITIVE,REF_MISSING
P_001010,G_001010,POSITIVE,VENDOR_ALIAS
P_001011,G_001011,POSITIVE,EXACT
P_001012,G_001012,POSITIVE,VENDOR_ALIAS
P_001013,G_001013,POSITIVE,REF_MISSING
P_001014,G_001014,POSITIVE,EXACT
P_001015,G_001015,POSITIVE,VENDOR_ALIAS
P_001016,G_001016,POSITIVE,VENDOR_ALIAS
P_001017,G_001017,POSITIVE,EXACT
P_001018,G_001018,POSITIVE,EXACT
P_001019,G_001019,NEGATIVE,AMOUNT_MISMATCH
P_001020,G_001020,NEGATIVE,AMOUNT_MISMATCH
P_001021,G_001021,POSITIVE,EXACT
P_001022,G_001022,POSITIVE,EXACT
P_001023,G_001023,POSITIVE,REF_MISSING
P_001024,G_001024,POSITIVE,EXACT
P_001025,G_001025,POSITIVE,EXACT
P_001026,G_001026,POSITIVE,VENDOR_ALIAS
P_001027,G_001027,POSITIVE,VENDOR_ALIAS
P_001028,G_001028,POSITIVE,REF_MISSING
P_001029,G_001029,POSITIVE,REF_MISSING
P_001030,G_001030,POSITIVE,EXACT
P_001031,G_001031,POSITIVE,EXACT
P_001032,G_001032,POSITIVE,EXACT
P_001033,G_001033,POSITIVE,EXACT
P_001034,G_001034,POSITIVE,EXACT
P_001035,G_001035,POSITIVE,REF_MISSING
P_001036,G_001036,POSITIVE,EXACT
P_001037,G_001037,NEGATIVE,AMOUNT_MISMATCH
P_001038,G_001038,POSITIVE,VENDOR_ALIAS
P_001039,G_001039,POSITIVE,EXACT
P_001040,G_001040,POSITIVE,EXACT
P_001041,G_001041,NEGATIVE,AMOUNT_MISMATCH
P_001042,G_001042,POSITIVE,VENDOR_ALIAS
P_001043,G_001043,POSITIVE,VENDOR_ALIAS
P_001044,G_001044,POSITIVE,REF_MISSING
P_001045,G_001045,POSITIVE,EXACT
P_001046,G_001046,POSITIVE,REF_MISSING
P_001047,G_001047,POSITIVE,REF_MISSING
P_001048,G_001048,POSITIVE,EXACT
P_001049,G_001049,POSITIVE,EXACT
P_001050,G_001050,POSITIVE,EXACT
P_001051,G_001051,POSITIVE,EXACT
P_001052,G_001052,POSITIVE,VENDOR_ALIAS
P_001053,G_001053,POSITIVE,REF_MISSING
P_001054,G_001054,POSITIVE,REF_MISSING
P_001055,G_001055,POSITIVE,EXACT
P_001056,G_001056,POSITIVE,EXACT
P_001057,G_001057,POSITIVE,EXACT
P_001058,G_001058,POSITIVE,VENDOR_ALIAS
P_001059,G_001059,POSITIVE,REF_MISSING
P_001060,G_001060,POSITIVE,EXACT
P_001061,G_001061,POSITIVE,VENDOR_ALIAS
P_001062,G_001062,POSITIVE,EXACT
P_001063,G_001063,POSITIVE,VENDOR_ALIAS
P_001064,G_001064,POSITIVE,EXACT
P_001065,G_001065,POSITIVE,REF_MISSING
P_001066,G_001066,NEGATIVE,TAX_MISMATCH
P_001067,G_001067,NEGATIVE,AMOUNT_MISMATCH
P_001068,G_001068,POSITIVE,EXACT
P_001069,G_001069,POSITIVE,VENDOR_ALIAS
P_001070,G_001070,POSITIVE,EXACT
P_001071,G_001071,POSITIVE,EXACT
P_001072,G_001072,NEGATIVE,AMOUNT_MISMATCH
P_001073,G_001073,POSITIVE,EXACT
P_001074,G_001074,NEGATIVE,AMOUNT_MISMATCH
P_001075,G_001075,POSITIVE,VENDOR_ALIAS
P_001076,G_001076,POSITIVE,EXACT
P_001077,G_001077,POSITIVE,EXACT
P_001078,G_001078,POSITIVE,EXACT
P_001079,G_001079,POSITIVE,REF_MISSING
P_001080,G_001080,POSITIVE,EXACT
P_001081,G_001081,POSITIVE,EXACT
P_001082,G_001082,POSITIVE,EXACT
P_001083,G_001083,POSITIVE,VENDOR_ALIAS
P_001084,G_001084,POSITIVE,EXACT
P_001085,G_001085,POSITIVE,EXACT
P_001086,G_001086,POSITIVE,EXACT
P_001087,G_001087,POSITIVE,EXACT
P_001088,G_001088,POSITIVE,EXACT
P_001089,G_001089,POSITIVE,EXACT
P_001090,G_001090,POSITIVE,EXACT
P_001091,G_001091,POSITIVE,VENDOR_ALIAS
P_001092,G_001092,POSITIVE,VENDOR_ALIAS
P_001093,G_001093,POSITIVE,EXACT
P_001094,G_001094,POSITIVE,EXACT
P_001095,G_001095,POSITIVE,REF_MISSING
P_001096,G_001096,POSITIVE,VENDOR_ALIAS
P_001097,G_001097,POSITIVE,EXACT
P_001098,G_001098,NEGATIVE,TAX_MISMATCH
P_001099,G_001099,POSITIVE,EXACT
P_001100,G_001100,POSITIVE,EXACT
P_001101,G_001101,POSITIVE,EXACT
P_001102,G_001102,POSITIVE,VENDOR_ALIAS
P_001103,G_001103,POSITIVE,VENDOR_ALIAS
P_001104,G_001104,POSITIVE,REF_MISSING
P_001105,G_001105,POSITIVE,EXACT
P_001106,G_001106,NEGATIVE,AMOUNT_MISMATCH
P_001107,G_001107,POSITIVE,EXACT
P_001108,G_001108,POSITIVE,VENDOR_ALIAS
